time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1978-01-17T11:32:20.100Z,6.306,123.888,43,5,mb,,,,,us,usp0000sjw,2014-11-06T23:21:46.596Z,"23 km SW of Sangay, Philippines",earthquake,,,,,reviewed,us,us
1978-01-17T11:33:14.300Z,-31.287,-67.867,24,5.8,mb,,,,,us,usp0000sjx,2022-04-27T15:58:27.076Z,"56 km NE of Caucete, Argentina",earthquake,,,,,reviewed,us,us
1978-01-17T14:10:21.460Z,40.6221667,-124.6153333,20.86,2.72,md,15,274,0.2604,0.05,nc,nc1038625,2016-12-15T16:48:40.080Z,"30 km W of Ferndale, California",earthquake,2.66,0.43,0.05,2,reviewed,nc,nc
1978-01-17T15:00:27.400Z,16.521,40.263,10,5.2,mb,,,,,us,usp0000sjy,2022-04-27T15:58:28.488Z,"131 km NE of Massawa, Eritrea",earthquake,,,,,reviewed,us,us
1978-01-17T18:28:33.930Z,31.9656667,-115.8111667,6,2.88,ml,9,306,0.6855,0.32,ci,ci9997582,2016-04-02T10:37:50.376Z,"67km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.85,31.61,0.021,2,reviewed,ci,ci
1978-01-17T18:49:45.000Z,63.262,-150.897,33,3,ml,,,,,us,usp0000sk0,2014-11-06T23:21:46.599Z,"51 km SE of Denali National Park, Alaska",earthquake,,,,,reviewed,us,pmr
1978-01-17T18:53:09.500Z,6.251,123.839,46,4.8,mb,,,,,us,usp0000sk1,2014-11-06T23:21:46.600Z,"31 km SW of Sangay, Philippines",earthquake,,,,,reviewed,us,us
1978-01-17T19:12:05.500Z,40.872,44.142,14,4.7,mb,,,,,us,usp0000sk2,2014-11-06T23:21:46.601Z,"4 km NNE of Mets Parni, Armenia",earthquake,,,,,reviewed,us,us
1978-01-17T19:58:50.370Z,31.9573333,-115.7948333,6,3.04,ml,11,251,0.6924,0.33,ci,ci9997586,2016-04-01T21:37:18.055Z,"66km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.63,31.61,0.116,2,reviewed,ci,ci
1978-01-17T20:59:12.480Z,39.1676667,-123.25,10.801,3.3,md,20,236,0.2198,0.1,nc,nc1038628,2016-12-15T16:48:56.646Z,"4 km WNW of Ukiah, California",earthquake,0.88,1.29,0.12,15,reviewed,nc,nc
1978-01-17T21:56:12.670Z,34.909,-113.1436667,0.01,2.5,mh,7,332,1.432,0.84,ci,ci9997598,2016-02-01T22:43:36.550Z,"88km ESE of Kingman, AZ",earthquake,10.14,31.61,,0,reviewed,ci,ci
1978-01-18T01:17:52.000Z,10.433,-62.254,23,4.8,mb,,,,,us,usp0000sk5,2014-11-06T23:21:46.604Z,"16 km SSE of Güiria, Venezuela",earthquake,,,,,reviewed,us,us
1978-01-18T02:05:18.900Z,-27.481,-178.206,33,5.2,mb,,,,,us,usp0000sk6,2014-11-06T23:21:46.606Z,Kermadec Islands region,earthquake,,,,,reviewed,us,us
1978-01-18T03:04:26.900Z,18.691,-73.356,13,4.9,mb,,,,,us,usp0000sk7,2014-11-06T23:21:46.606Z,"21 km N of Anse-à-Veau, Haiti",earthquake,,,,,reviewed,us,us
1978-01-18T03:59:27.010Z,37.7101667,-122.5495,5.104,2.65,md,28,109,0.09369,0.05,nc,nc1038634,2016-12-15T16:49:45.310Z,"6 km WNW of Broadmoor, California",earthquake,0.19,0.5,0.09,12,reviewed,nc,nc
1978-01-18T04:15:12.900Z,-24.289,-66.821,190,4.8,mb,,,,,us,usp0000sk8,2014-11-06T23:21:46.607Z,"51 km W of San Antonio de los Cobres, Argentina",earthquake,,,,,reviewed,us,us
1978-01-18T04:51:51.100Z,52.176,-170.347,33,4.6,mb,,,,,us,usp0000sk9,2014-11-06T23:21:46.608Z,"131 km SW of Nikolski, Alaska",earthquake,,,,,reviewed,us,us
1978-01-18T05:07:14.930Z,33.4683333,-116.4958333,13.68,2.77,ml,35,42,,0.31,ci,ci9997618,2016-04-02T04:05:16.595Z,"19km ESE of Anza, CA",earthquake,0.48,0.8,0.21,3,reviewed,ci,ci
1978-01-18T05:24:53.600Z,-27.914,-66.84,188,4.6,mb,,,,,us,usp0000ska,2014-11-06T23:21:46.609Z,"36 km SE of Londres, Argentina",earthquake,,,,,reviewed,us,us
1978-01-18T05:33:58.400Z,-8.7,-74.31,170,5,mb,,,,,us,usp0000skb,2014-11-06T23:21:46.611Z,"41 km SE of San Fernando, Peru",earthquake,,,,,reviewed,us,us
1978-01-18T06:37:02.700Z,37.63,-117.839,1,3.4,ml,,,,,us,usp0000skc,2014-11-06T23:21:46.611Z,"20 km ESE of Dyer, Nevada",earthquake,,,,,reviewed,b,brk
1978-01-18T08:47:50.100Z,53.845,161.265,46,4.8,mb,,,,,us,usp0000skd,2014-11-06T23:21:46.613Z,"195 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,,,,,reviewed,us,us
1978-01-18T08:53:32.300Z,37.63,-117.839,2,3.7,ml,,,,,us,usp0000ske,2016-04-02T07:17:06.475Z,"20 km ESE of Dyer, Nevada",earthquake,,,,,reviewed,b,brk
1978-01-18T09:54:27.800Z,-43.048,173.312,69,4.6,mb,,,,,us,usp0000skf,2014-11-06T23:21:46.614Z,"48 km ENE of Amberley, New Zealand",earthquake,,,,,reviewed,us,us
1978-01-18T13:39:50.000Z,34.539,22.995,33,4.1,mb,,,,,us,usp0000skg,2014-11-06T23:21:46.616Z,"99 km SW of Palaióchora, Greece",earthquake,,,,,reviewed,us,us
1978-01-18T13:46:19.800Z,6.729,123.624,38,5.1,mb,,,,,us,usp0000skh,2014-11-06T23:21:46.616Z,"44 km W of Gadung, Philippines",earthquake,,,,,reviewed,us,us
1978-01-18T16:08:41.260Z,40.5128333,-124.6311667,20.99,3.7,ml,14,287,0.2865,0.07,nc,nc1038636,2016-12-15T16:49:59.978Z,"31 km WSW of Ferndale, California",earthquake,3.48,0.6,,0,reviewed,nc,nc
1978-01-18T16:56:41.300Z,-29.261,-176.607,97,4.5,mb,,,,,us,usp0000skm,2014-11-06T23:21:46.619Z,Kermadec Islands region,earthquake,,,,,reviewed,us,us
1978-01-18T19:07:16.800Z,-33.718,-179.432,26,5.2,mb,,,,,us,usp0000skp,2014-11-06T23:21:46.621Z,south of the Kermadec Islands,earthquake,,,,,reviewed,us,us
1978-01-18T20:37:29.300Z,39.664,95.332,33,4.7,mb,,,,,us,usp0000skq,2014-11-06T23:21:46.621Z,"206 km W of Laojunmiao, China",earthquake,,,,,reviewed,us,us
1978-01-18T21:12:37.600Z,-30.517,-177.332,33,5.4,ms,,,,,us,usp0000skr,2022-04-27T15:58:29.975Z,"Kermadec Islands, New Zealand",earthquake,,,,,reviewed,us,us
1978-01-18T23:46:26.100Z,36.25,-89.42,5,2.6,mlg,,,,,nm,nm600655,2016-04-14T13:34:45.990Z,"6 km ESE of Ridgely, Tennessee",earthquake,,,,,reviewed,nm,nm
1978-01-19T01:45:59.800Z,39.256,143.146,16,4.9,mb,,,,,us,usp0000sku,2014-11-06T23:21:46.626Z,"105 km ESE of Yamada, Japan",earthquake,,,,,reviewed,us,us
1978-01-19T10:44:14.600Z,-17.744,-178.786,565,5.1,mb,,,,,us,usp0000sky,2014-11-06T23:21:46.629Z,"204 km E of Levuka, Fiji",earthquake,,,,,reviewed,us,us
1978-01-19T16:34:36.890Z,34.8015,-113.0458333,0.01,2.5,mh,7,330,1.879,0.72,ci,ci9997710,2016-02-01T22:08:36.620Z,"101km ESE of Kingman, AZ",earthquake,8.15,31.61,,0,reviewed,ci,ci
1978-01-19T20:49:28.400Z,-21.869,-68.198,153,4.8,mb,,,,,us,usp0000sm2,2014-11-06T23:21:46.634Z,"99 km NE of Calama, Chile",earthquake,,,,,reviewed,us,us
1978-01-19T21:57:02.680Z,34.9485,-113.2068333,4,2.73,mc,8,321,1.47,0.78,ci,ci9997734,2016-04-01T21:36:42.964Z,"82km ESE of Kingman, AZ",earthquake,8.35,31.61,,0,reviewed,ci,ci
1978-01-20T00:24:26.400Z,-9.79,159.475,73,5.5,mb,,,,,us,usp0000sm3,2022-04-27T15:58:31.341Z,"28 km WSW of Malango, Solomon Islands",earthquake,,,,,reviewed,us,us
1978-01-20T01:52:10.490Z,19.7593333,-155.1048333,38.435,3.04,ml,37,174,,0.1,hv,hv19780104,2020-03-31T18:30:49.150Z,"1 km SW of Paukaa, Hawaii",earthquake,0.71,0.92,0.17,3,reviewed,hv,hv
1978-01-20T02:12:41.300Z,14.26,-92.098,84,5,mb,,,,,us,usp0000sm4,2014-11-06T23:21:46.635Z,"20 km W of Champerico, Guatemala",earthquake,,,,,reviewed,us,us
1978-01-20T04:42:57.900Z,-34.278,-70.19,132,5.7,mb,,,,,us,usp0000sm5,2022-04-27T15:58:32.815Z,"43 km ESE of Machalí, Chile",earthquake,,,,,reviewed,us,us
1978-01-20T05:10:35.100Z,11.048,122.471,33,4.8,mb,,,,,us,usp0000sm6,2014-11-06T23:21:46.637Z,"0 km SSW of Lambunao, Philippines",earthquake,,,,,reviewed,us,us
1978-01-20T05:22:11.900Z,13.416,144.316,133,5.2,mb,,,,,us,usp0000sm7,2014-11-06T23:21:46.639Z,"37 km W of Agat Village, Guam",earthquake,,,,,reviewed,us,us
1978-01-20T13:33:09.700Z,4.025,-31.354,33,4.8,mb,,,,,us,usp0000sm8,2014-11-06T23:21:46.640Z,central Mid-Atlantic Ridge,earthquake,,,,,reviewed,us,us
1978-01-20T17:07:10.500Z,-7.458,129.369,111,4.6,mb,,,,,us,usp0000sma,2014-11-06T23:21:46.642Z,"286 km ENE of Lospalos, Timor Leste",earthquake,,,,,reviewed,us,us
1978-01-20T17:22:10.400Z,22.992,142.324,33,4.9,mb,,,,,us,usp0000smb,2014-11-06T23:21:46.642Z,"Volcano Islands, Japan region",earthquake,,,,,reviewed,us,us
1978-01-20T18:58:24.700Z,-22.277,169.683,33,4.8,mb,,,,,us,usp0000smc,2014-11-06T23:21:46.644Z,"203 km ESE of Tadine, New Caledonia",earthquake,,,,,reviewed,us,us
1978-01-20T20:39:28.400Z,46.509,153.39,44,4.7,mb,,,,,us,usp0000smd,2014-11-06T23:21:46.645Z,Kuril Islands,earthquake,,,,,reviewed,us,us
1978-01-20T21:31:16.700Z,-4.17,123.363,51,5.8,mb,,,,,us,usp0000sme,2022-04-27T15:58:34.136Z,"96 km ESE of Kendari, Indonesia",earthquake,,,,,reviewed,us,us
1978-01-20T22:00:29.600Z,36.991,140.97,78,3.9,mb,,,,,us,usp0000smf,2014-11-06T23:21:46.646Z,"10 km SE of Iwaki, Japan",earthquake,,,,,reviewed,us,us
1978-01-20T22:37:34.760Z,38.8138333,-122.8151667,0.683,2.5,md,21,71,0.02432,0.03,nc,nc1038645,2016-12-15T16:50:40.446Z,"8 km W of Cobb, California",earthquake,0.14,0.3,0.13,13,reviewed,nc,nc
1978-01-21T00:41:12.900Z,-10.22,161.166,112,5.4,mb,,,,,us,usp0000smg,2022-04-27T15:58:35.512Z,"86 km WNW of Kirakira, Solomon Islands",earthquake,,,,,reviewed,us,us
1978-01-21T01:21:18.100Z,36.394,70.942,209,4,mb,,,,,us,usp0000smh,2014-11-06T23:21:46.649Z,"53 km S of Jurm, Afghanistan",earthquake,,,,,reviewed,us,us
1978-01-21T02:17:35.400Z,36.409,140.671,99,4.7,mb,,,,,us,usp0000smj,2014-11-06T23:21:46.649Z,"11 km SE of Funaishikawa, Japan",earthquake,,,,,reviewed,us,us
1978-01-21T04:08:33.020Z,39.3823333,-123.2438333,5.075,2.99,md,11,281,0.3838,0.05,nc,nc1038653,2016-12-15T16:51:10.615Z,"10 km ESE of Willits, California",earthquake,1.61,4.27,0.09,11,reviewed,nc,nc
1978-01-21T05:12:38.900Z,47.446,154.126,33,5,mb,,,,,us,usp0000smk,2014-11-06T23:21:46.650Z,Kuril Islands,earthquake,,,,,reviewed,us,us
1978-01-21T08:19:30.700Z,6.379,-72.379,41,5.1,mb,,,,,us,usp0000smn,2022-04-27T15:58:36.871Z,"8 km ESE of El Cocuy, Colombia",earthquake,,,,,reviewed,us,us
1978-01-21T10:02:55.300Z,-17.503,-178.671,638,4.4,mb,,,,,us,usp0000smr,2014-11-06T23:21:46.654Z,"222 km ENE of Levuka, Fiji",earthquake,,,,,reviewed,us,us
1978-01-21T11:20:39.810Z,40.2781667,-121.1815,-0.301,3.1,ml,25,198,0.1712,0.12,nc,nc1038669,2016-12-15T16:52:15.010Z,"4 km W of Lake Almanor Peninsula, California",earthquake,0.75,1.87,,0,reviewed,nc,nc
1978-01-21T11:26:09.090Z,40.2891667,-121.1745,8.359,3.79,md,21,201,0.164,0.11,nc,nc1038671,2016-12-15T16:52:23.534Z,"3 km WNW of Lake Almanor Peninsula, California",earthquake,0.74,0.82,,1,reviewed,nc,nc
1978-01-21T13:15:20.100Z,6.496,-72.651,200,4.2,mb,,,,,us,usp0000smu,2014-11-06T23:21:46.657Z,"6 km SE of Capitanejo, Colombia",earthquake,,,,,reviewed,us,us
1978-01-21T13:29:40.700Z,-13.02,-71.541,75,5.2,mb,,,,,us,usp0000smv,2014-11-06T23:21:46.657Z,"24 km NNE of Challabamba, Peru",earthquake,,,,,reviewed,us,us
1978-01-21T14:44:41.100Z,-22.641,171.807,76,4.2,mb,,,,,us,usp0000smw,2014-11-06T23:21:46.659Z,southeast of the Loyalty Islands,earthquake,,,,,reviewed,us,us
1978-01-21T17:22:22.900Z,39.17,-119.588,5,3,ml,,,,,us,usp0000smx,2014-11-06T23:21:46.660Z,"7 km S of Dayton, Nevada",earthquake,,,,,reviewed,us,brk
1978-01-21T20:09:17.400Z,42.294,143.017,82,5.1,mb,,,,,us,usp0000smy,2014-11-06T23:21:46.661Z,"53 km E of Shizunai-furukawach?, Japan",earthquake,,,,,reviewed,us,us
1978-01-21T22:02:26.200Z,19.3523333,-155.046,6.833,2.73,ml,33,129,,0.11,hv,hv19780116,2020-03-31T18:30:51.060Z,"15 km SE of Fern Forest, Hawaii",earthquake,0.52,0.52,0.12,2,reviewed,hv,hv
1978-01-21T22:40:31.000Z,18.449,-103.181,89,4.7,mb,,,,,us,usp0000smz,2022-04-27T15:58:38.494Z,"36 km S of Coalcomán de Vázquez Pallares, Mexico",earthquake,,,,,reviewed,us,us
1978-01-21T23:05:13.000Z,34.4251667,-118.402,6.26,2.55,ml,31,51,,0.38,ci,ci9997890,2016-04-02T00:53:03.232Z,"10km E of Santa Clarita, CA",earthquake,0.63,1.69,0.193,2,reviewed,ci,ci
1978-01-21T23:22:44.300Z,33.21,137.71,335,4.5,mb,,,,,us,usp0000sn1,2014-11-06T23:21:46.664Z,"161 km SSW of ?yama, Japan",earthquake,,,,,reviewed,us,us
1978-01-21T23:57:26.900Z,-18.14,-172.451,33,4.8,mb,,,,,us,usp0000sn2,2014-11-06T23:21:46.664Z,"171 km ENE of Neiafu, Tonga",earthquake,,,,,reviewed,us,us
1978-01-22T00:33:51.800Z,-15.348,-173.49,33,5.1,mb,,,,,us,usp0000sn3,2014-11-06T23:21:46.665Z,"74 km NNE of Hihifo, Tonga",earthquake,,,,,reviewed,us,us
1978-01-22T01:09:18.090Z,19.3715,-155.4688333,6.948,2.53,ml,35,62,,0.12,hv,hv19780117,2020-03-31T18:30:51.220Z,"18 km N of P?hala, Hawaii",earthquake,0.38,0.7,0.13,2,reviewed,hv,hv
1978-01-22T05:17:27.200Z,41.663,140.849,135,4.6,mb,,,,,us,usp0000sn5,2014-11-06T23:21:46.667Z,"15 km SE of Hakodate, Japan",earthquake,,,,,reviewed,us,us
1978-01-22T06:35:36.000Z,22.996,142.297,33,4.9,mb,,,,,us,usp0000sn6,2014-11-06T23:21:46.669Z,"Volcano Islands, Japan region",earthquake,,,,,reviewed,us,us
1978-01-22T06:52:47.580Z,37.9045,-121.9651667,14.426,2.55,md,22,94,0.04685,0.06,nc,nc1038685,2016-12-15T16:53:16.054Z,"2 km E of North Gate, California",earthquake,0.27,0.39,0.08,11,reviewed,nc,nc
1978-01-22T08:09:28.400Z,51.305,177.902,32,5.2,mb,,,,,us,usp0000sn7,2014-11-06T23:21:46.670Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
1978-01-22T10:21:51.600Z,-21.484,-66.818,215,4.6,mb,,,,,us,usp0000sn8,2014-11-06T23:21:46.671Z,"86 km SW of Atocha, Bolivia",earthquake,,,,,reviewed,us,us
1978-01-22T11:47:01.100Z,40.87,107.016,33,4.6,mb,,,,,us,usp0000sn9,2014-11-06T23:21:46.672Z,"34 km WNW of Bayan Nur, China",earthquake,,,,,reviewed,us,us
1978-01-22T12:08:24.200Z,-31.811,-68.014,35,4.6,mb,,,,,us,usp0000sna,2014-11-06T23:21:46.673Z,"30 km SE of Caucete, Argentina",earthquake,,,,,reviewed,us,us
1978-01-22T12:55:20.600Z,-9.93,160.85,33,4.9,mb,,,,,us,usp0000snb,2014-11-06T23:21:46.674Z,"113 km ESE of Honiara, Solomon Islands",earthquake,,,,,reviewed,us,us
1978-01-22T15:41:32.810Z,19.3093333,-155.116,8.262,3.41,ml,37,135,,0.11,hv,hv19780121,2020-03-31T18:31:14.160Z,"17 km S of Fern Forest, Hawaii",earthquake,0.53,0.4,0.12,5,reviewed,hv,hv
1978-01-22T16:48:01.100Z,-11.763,-77.525,60,5.1,mb,,,,,us,usp0000snc,2014-11-06T23:21:46.675Z,"35 km SW of Chancay, Peru",earthquake,,,,,reviewed,us,us
1978-01-22T21:19:42.400Z,-16.131,-73.656,49,5.4,mb,,,,,us,usp0000snd,2022-04-27T15:58:39.857Z,"9 km NNW of Atico, Peru",earthquake,,,,,reviewed,us,us
1978-01-22T22:21:15.010Z,36.5605,-121.081,8.864,2.76,md,37,65,0.05405,0.1,nc,nc1038693,2016-12-15T16:53:52.670Z,"26 km NE of Soledad, California",earthquake,0.23,0.62,0.19,14,reviewed,nc,nc
1978-01-22T22:51:19.200Z,4.127,97.615,62,4.6,mb,,,,,us,usp0000sne,2014-11-06T23:21:46.677Z,"54 km SW of Langsa, Indonesia",earthquake,,,,,reviewed,us,us
1978-01-23T01:39:20.250Z,40.8671667,-124.5635,25.358,2.64,md,6,312,0.3658,0.09,nc,nc1038695,2016-12-15T16:54:01.986Z,"32 km W of Samoa, California",earthquake,8.35,7.4,,1,reviewed,nc,nc
1978-01-23T05:37:40.200Z,-16.167,-171.89,33,4.5,mb,,,,,us,usp0000snf,2014-11-06T23:21:46.679Z,"205 km E of Hihifo, Tonga",earthquake,,,,,reviewed,us,us
1978-01-23T06:21:38.610Z,19.3215,-155.0508333,9.383,3.87,ml,39,201,,0.11,hv,hv19780126,2020-03-31T18:31:14.950Z,"18 km SSE of Fern Forest, Hawaii",earthquake,0.65,0.43,0.18,4,reviewed,hv,hv
1978-01-23T06:28:27.110Z,19.339,-155.0618333,9.003,3.83,ml,39,107,,0.12,hv,hv19780128,2020-03-31T18:31:15.280Z,"16 km SSE of Fern Forest, Hawaii",earthquake,0.52,0.38,0.03,4,reviewed,hv,hv
1978-01-23T08:06:50.200Z,22.978,142.198,33,4.9,mb,,,,,us,usp0000snh,2014-11-06T23:21:46.680Z,"Volcano Islands, Japan region",earthquake,,,,,reviewed,us,us
1978-01-23T08:38:50.700Z,22.962,142.23,33,4.7,mb,,,,,us,usp0000snj,2014-11-06T23:21:46.681Z,"Volcano Islands, Japan region",earthquake,,,,,reviewed,us,us
1978-01-23T11:09:20.900Z,38.577,142.853,33,4.3,mb,,,,,us,usp0000snk,2014-11-06T23:21:46.682Z,"112 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,us
1978-01-23T18:31:18.300Z,26.33,-44.759,33,4.4,mb,,,,,us,usp0000snn,2014-11-06T23:21:46.684Z,northern Mid-Atlantic Ridge,earthquake,,,,,reviewed,us,us
1978-01-23T20:34:21.140Z,19.3151667,-155.868,4.139,2.83,ml,36,163,,0.28,hv,hv19780136,2020-03-31T18:31:16.520Z,"15 km S of Honaunau-Napoopoo, Hawaii",earthquake,0.88,1.29,0.18,2,reviewed,hv,hv
1978-01-23T22:37:10.420Z,34.9191667,-113.3363333,0.01,2.8,mh,9,304,1.761,0.6,ci,ci9998042,2016-02-01T21:17:31.250Z,"72km ESE of Kingman, AZ",earthquake,8.29,31.61,,0,reviewed,ci,ci
1978-01-24T05:54:23.500Z,44.731,149.718,56,5.9,ms,,,,,us,usp0000snt,2022-04-27T15:58:45.341Z,"155 km ESE of Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
1978-01-24T06:43:08.920Z,33.2956667,-116.2336667,4.45,2.51,ml,50,42,,0.33,ci,ci9998058,2016-04-01T21:36:57.527Z,"14km ENE of Borrego Springs, CA",earthquake,0.48,1.29,0.175,2,reviewed,ci,ci
1978-01-24T06:43:21.220Z,33.289,-116.2171667,3.98,2.57,ml,32,42,,0.42,ci,ci9998062,2016-02-01T22:25:56.580Z,"15km ENE of Borrego Springs, CA",earthquake,0.69,3.73,0.179,3,reviewed,ci,ci
1978-01-24T08:13:21.740Z,33.2583333,-115.9948333,4.71,3.14,ml,59,35,,0.36,ci,ci9998074,2016-04-02T19:55:27.556Z,"6km SW of Salton City, CA",earthquake,0.41,1.54,0.216,5,reviewed,ci,ci
1978-01-24T09:34:57.630Z,40.706,-124.3403333,20.88,2.75,md,15,224,0.09189,0.07,nc,nc1038710,2016-12-15T16:55:13.920Z,"9 km WNW of Indianola, California",earthquake,1.05,0.36,,1,reviewed,nc,nc
1978-01-24T09:35:15.800Z,66.026,-16.885,10,4.3,mb,,,,,us,usp0000snx,2014-11-06T23:21:46.694Z,"20 km E of Norðurþing, Iceland",earthquake,,,,,reviewed,us,us
1978-01-24T10:07:50.600Z,37.324,71.75,126,4.8,mb,,,,,us,usp0000sny,2014-11-06T23:21:46.694Z,"25 km SE of Khorugh, Tajikistan",earthquake,,,,,reviewed,us,us
1978-01-24T10:26:41.700Z,41.063,140.019,165,4.9,mb,,,,,us,usp0000snz,2014-11-06T23:21:46.696Z,"40 km NW of Shimokizukuri, Japan",earthquake,,,,,reviewed,us,us
1978-01-24T11:25:13.600Z,22.901,142.308,33,4.6,mb,,,,,us,usp0000sp0,2014-11-06T23:21:46.697Z,"Volcano Islands, Japan region",earthquake,,,,,reviewed,us,us
1978-01-24T11:33:36.300Z,22.91,142.454,33,4.4,mb,,,,,us,usp0000sp1,2014-11-06T23:21:46.697Z,"Volcano Islands, Japan region",earthquake,,,,,reviewed,us,us
1978-01-24T11:55:26.500Z,19.717,-109.471,33,4.6,mb,,,,,us,usp0000sp2,2014-11-06T23:21:46.699Z,Revilla Gigedo Islands region,earthquake,,,,,reviewed,us,us
1978-01-24T12:26:44.270Z,34.6936667,-118.9301667,8.36,2.81,ml,36,55,,0.32,ci,ci9998098,2016-02-01T22:25:57.550Z,"13km SSW of Gorman, CA",earthquake,0.54,1.15,0.22,6,reviewed,ci,ci
1978-01-24T13:02:08.280Z,34.8418333,-121.404,4.59,3.37,md,25,307,1.216,0.17,nc,nc1038715,2016-12-15T16:55:36.580Z,"71 km WSW of Avila Beach, California",earthquake,8.14,16.13,0.06,12,reviewed,nc,nc
1978-01-24T13:18:15.700Z,-31.695,-68.876,19,5.7,mb,,,,,us,usp0000sp5,2022-04-27T15:58:50.140Z,"21 km SW of Villa Basilio Nievas, Argentina",earthquake,,,,,reviewed,us,us
1978-01-24T14:50:40.410Z,19.5196667,-155.7373333,12.802,2.66,ml,21,75,,0.19,hv,hv19780140,2020-03-31T18:31:17.140Z,"15 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.96,1.01,,1,reviewed,hv,hv
1978-01-24T15:32:24.700Z,-5.98,148.874,98,5.7,mb,,,,,us,usp0000sp9,2022-04-27T15:58:52.153Z,"78 km WNW of Kandrian, Papua New Guinea",earthquake,,,,,reviewed,us,us
1978-01-24T16:00:30.600Z,44.472,149.902,33,4.5,mb,,,,,us,usp0000spa,2014-11-06T23:21:46.705Z,"180 km ESE of Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
1978-01-24T16:07:32.900Z,-22.709,171.253,33,5.1,mb,,,,,us,usp0000spb,2014-11-06T23:21:46.707Z,southeast of the Loyalty Islands,earthquake,,,,,reviewed,us,us
1978-01-24T17:45:52.500Z,-27.815,-66.704,150,5.3,mb,,,,,us,usp0000spc,2014-11-06T23:21:46.708Z,"42 km SE of La Puerta de San José, Argentina",earthquake,,,,,reviewed,us,us
1978-01-24T20:20:28.300Z,-1.712,-77.94,131,4.6,mb,,,,,us,usp0000spd,2014-11-06T23:21:46.710Z,"3 km ESE of Palora, Ecuador",earthquake,,,,,reviewed,us,us
1978-01-24T21:37:49.000Z,-62.452,165.757,33,5.2,mb,,,,,us,usp0000spe,2016-11-09T21:44:21.181Z,Balleny Islands region,earthquake,,,,,reviewed,us,us
1978-01-24T22:45:25.800Z,39.069,-118.069,5,3,ml,,,,,us,usp0000spf,2014-11-06T23:21:46.711Z,"25 km NNW of Gabbs, Nevada",earthquake,,,,,reviewed,us,gs
1978-01-24T23:23:22.600Z,35.795,140.522,42,4.2,mb,,,,,us,usp0000spg,2014-11-06T23:21:46.712Z,"10 km SSE of Sawara, Japan",earthquake,,,,,reviewed,us,us
1978-01-25T01:09:20.840Z,47.8968333,-120.1118333,-0.158,3.3,md,13,83,0.09974,0.12,uw,uw10845648,2016-07-25T00:31:57.920Z,"3 km ENE of Manson, Washington",earthquake,0.475,,0.04,1,reviewed,uw,uw
1978-01-25T01:18:16.950Z,19.3303333,-155.1006667,8.948,3.3,ml,37,121,,0.11,hv,hv19780144,2020-03-31T18:31:17.800Z,"15 km SSE of Fern Forest, Hawaii",earthquake,0.35,0.4,0.13,2,reviewed,hv,hv
1978-01-25T08:29:39.000Z,34.295,-81.238,1,2.6,ml,,,,,us,usp0000sph,2014-11-06T23:21:46.713Z,"5 km ENE of Jenkinsville, South Carolina",earthquake,,,,,reviewed,g,gs
1978-01-25T09:37:13.500Z,-8.128,121.637,182,5.3,mb,,,,,us,usp0000spk,2016-11-09T21:44:44.881Z,"79 km N of Ende, Indonesia",earthquake,,,,,reviewed,us,us
1978-01-25T10:40:49.800Z,34.324,-118.3355,0.83,2.78,ml,40,41,,0.3,ci,ci9998130,2016-04-01T21:36:45.772Z,"6km NNE of Lake View Terrace, CA",earthquake,0.41,0.94,0.206,5,reviewed,ci,ci
1978-01-25T10:50:49.100Z,-34.274,-70.475,23,4.8,mb,,,,,us,usp0000spn,2014-11-06T23:21:46.716Z,"19 km ESE of Machalí, Chile",earthquake,,,,,reviewed,us,us
1978-01-25T11:32:06.600Z,60.638,-147.266,33,3.7,ml,,,,,us,usp0000spp,2014-11-06T23:21:46.718Z,"40 km SW of Tatitlek, Alaska",earthquake,,,,,reviewed,us,pmr
1978-01-25T14:58:09.000Z,-19.83,-177.291,542,4.3,mb,,,,,us,usp0000spq,2014-11-06T23:21:46.718Z,"261 km NW of Haveluloto, Tonga",earthquake,,,,,reviewed,us,us
1978-01-25T15:56:08.600Z,-0.138,67.256,10,4.6,mb,,,,,us,usp0000spr,2014-11-06T23:21:46.720Z,Carlsberg Ridge,earthquake,,,,,reviewed,us,us
1978-01-25T17:01:25.400Z,-36.473,178.329,71,4.7,mb,,,,,us,usp0000spt,2014-11-06T23:21:46.721Z,"193 km NNE of Opotiki, New Zealand",earthquake,,,,,reviewed,us,us
1978-01-25T19:05:38.240Z,34.9508333,-113.0548333,0.01,2.79,mc,9,316,1.927,1.26,ci,ci9998146,2016-04-02T10:37:29.247Z,"95km ESE of Kingman, AZ",earthquake,10.63,31.61,,0,reviewed,ci,ci
