time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-06-30T09:48:06.780Z,-54.6293,-119.4109,10,5.4,mww,,81,27.876,0.6,us,us2000fs69,2018-09-21T16:25:59.040Z,southern East Pacific Rise,earthquake,7.1,1.9,0.062,25,reviewed,us,us
2018-06-30T09:52:48.870Z,19.39716667,-155.2758333,1.18,2.62,ml,25,40,,0.1,hv,hv70342676,2023-06-29T23:57:37.880Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.23561292,18,reviewed,hv,hv
2018-06-30T09:58:33.590Z,19.39683333,-155.2661667,0.39,3,ml,29,67,,0.14,hv,hv70342696,2023-06-30T00:04:11.730Z,"6 km SSW of Volcano, Hawaii",earthquake,0.16,0.11,0.156356377,11,reviewed,hv,hv
2018-06-30T09:59:00.820Z,22.2269,143.2885,131.55,4.1,mb,,121,4.95,0.72,us,us2000fy57,2018-09-21T16:26:00.040Z,"Volcano Islands, Japan region",earthquake,13.4,8.1,0.097,29,reviewed,us,us
2018-06-30T09:59:29.680Z,19.4235,-155.2841667,0.83,2.69,ml,22,66,,0.13,hv,hv70342701,2023-06-30T00:06:39.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.21,0.13,0.201302293,12,reviewed,hv,hv
2018-06-30T10:04:50.410Z,19.456,-154.8643333,4.47,2.69,ml,18,179,0.03326,0.15,hv,hv70342716,2019-08-14T22:32:51.560Z,"5 km ESE of Leilani Estates, Hawaii",earthquake,0.58,0.99,0.249,6,reviewed,hv,hv
2018-06-30T10:08:53.370Z,19.41766667,-155.2731667,0.09,2.65,ml,14,72,,0.17,hv,hv70342741,2023-06-30T00:11:21.490Z,"4 km SW of Volcano, Hawaii",earthquake,0.21,0.16,0.168528455,14,reviewed,hv,hv
2018-06-30T10:16:28.950Z,19.41566667,-155.2731667,0.36,2.62,ml,24,45,,0.11,hv,hv70342771,2022-04-30T02:47:32.330Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.16,0.096681415,13,reviewed,hv,hv
2018-06-30T10:28:21.880Z,19.33616667,-155.13,3.2,2.56,ml,6,141,,0.1,hv,hv70342816,2023-06-30T00:21:25.630Z,"Island of Hawaii, Hawaii",earthquake,0.6,1.88,0.107892586,3,reviewed,hv,hv
2018-06-30T10:33:52.060Z,19.39933333,-155.266,1.32,2.58,ml,28,68,,0.08,hv,hv70342841,2023-06-30T00:27:33.080Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.13,0.181208291,12,reviewed,hv,hv
2018-06-30T10:37:30.150Z,19.41966667,-155.2698333,0.36,2.84,ml,20,53,,0.15,hv,hv70342851,2023-06-30T00:30:04.840Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.12,0.082406018,12,reviewed,hv,hv
2018-06-30T10:38:45.770Z,19.39983333,-155.2605,0.46,2.78,ml,20,90,,0.15,hv,hv70342856,2023-06-30T00:32:25.530Z,"5 km SSW of Volcano, Hawaii",earthquake,0.17,0.13,0.157759557,10,reviewed,hv,hv
2018-06-30T10:39:08.730Z,19.41266667,-155.2723333,0.45,3.17,ml,31,47,,0.08,hv,hv70342861,2022-07-18T19:25:55.230Z,"5 km SW of Volcano, Hawaii",earthquake,0.11,0.11,0.183691831,16,reviewed,hv,hv
2018-06-30T10:45:38.470Z,19.39883333,-155.2735,1.89,2.57,ml,23,50,,0.11,hv,hv70342886,2023-06-30T00:37:34.390Z,"Island of Hawaii, Hawaii",earthquake,0.2,0.16,0.224338644,20,reviewed,hv,hv
2018-06-30T10:47:40.360Z,19.39566667,-155.2551667,2.02,3.13,ml,22,102,,0.2,hv,hv70342891,2023-06-30T00:40:16.210Z,"Island of Hawaii, Hawaii",earthquake,0.38,0.3,0.112910901,11,reviewed,hv,hv
2018-06-30T10:48:47.050Z,19.395,-155.2661667,0.09,2.67,ml,28,71,0.003228,0.11,hv,hv70342896,2019-10-18T01:21:13.130Z,"6 km SSW of Volcano, Hawaii",earthquake,0.14,0.1,0.179,30,reviewed,hv,hv
2018-06-30T11:07:16.950Z,-8.0628,-13.6776,10,4.5,mb,,74,0.688,0.83,us,us2000fy5d,2018-09-21T16:25:46.040Z,"82 km E of Georgetown, Saint Helena",earthquake,8.3,1.9,0.157,12,reviewed,us,us
2018-06-30T11:08:57.480Z,19.4503,-64.5633,24,3.29,md,3,347,1.8341,0.24,pr,pr2018181008,2018-09-21T16:26:00.040Z,"126 km N of Cruz Bay, U.S. Virgin Islands",earthquake,5.63,21.57,0.25,3,reviewed,pr,pr
2018-06-30T11:20:51.400Z,-5.3762,154.3108,131.82,4.3,mb,,99,2.442,0.69,us,us2000fy59,2018-09-21T16:25:46.040Z,"Bougainville region, Papua New Guinea",earthquake,11.3,8.2,0.104,26,reviewed,us,us
2018-06-30T11:22:43.010Z,19.40133333,-155.2746667,0.5,3.14,md,16,71,,0.07,hv,hv70343006,2023-06-30T00:47:38.960Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.14,0.021536945,3,reviewed,hv,hv
2018-06-30T11:26:35.560Z,19.41383333,-155.2696667,0.7,2.82,ml,21,59,,0.09,hv,hv70343026,2023-06-30T00:53:16.490Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.11259259,13,reviewed,hv,hv
2018-06-30T11:27:48.070Z,32.3256,50.0886,63,4.4,mb,,95,4.582,0.76,us,us2000fy5a,2018-09-21T16:25:47.040Z,"45 km W of F?rs?n, Iran",earthquake,7.7,11.1,0.218,6,reviewed,us,us
2018-06-30T11:28:06.670Z,19.40983333,-155.2806667,0.84,2.82,ml,20,49,,0.12,hv,hv70343031,2023-06-30T00:55:37.290Z,"6 km SW of Volcano, Hawaii",earthquake,0.19,0.2,0.060262332,7,reviewed,hv,hv
2018-06-30T11:29:42.170Z,19.39766667,-155.2843333,0.78,2.83,ml,24,41,,0.11,hv,hv70343036,2023-06-30T00:58:04.030Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,0.17,0.219226673,16,reviewed,hv,hv
2018-06-30T11:35:46.080Z,19.413,-155.261,0.39,2.55,ml,25,102,,0.09,hv,hv70343066,2023-06-30T01:00:44.870Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.09,0.157238408,12,reviewed,hv,hv
2018-06-30T11:39:35.720Z,19.41533333,-155.2908333,0.73,2.66,ml,10,114,,0.12,hv,hv70343076,2023-06-30T01:48:00.200Z,"6 km WSW of Volcano, Hawaii",earthquake,0.57,0.21,0.292445102,16,reviewed,hv,hv
2018-06-30T11:40:56.550Z,19.4125,-155.2635,0.31,2.67,ml,23,84,,0.11,hv,hv70343086,2023-06-30T01:53:57.680Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.09,0.173468257,27,reviewed,hv,hv
2018-06-30T11:42:41.680Z,19.39883333,-155.2636667,1.13,3.13,ml,24,77,,0.17,hv,hv70343096,2023-06-30T02:02:51.430Z,"5 km SSW of Volcano, Hawaii",earthquake,0.24,0.17,0.195712239,5,reviewed,hv,hv
2018-06-30T11:43:21.670Z,19.41083333,-155.258,0.52,2.75,ml,25,110,,0.14,hv,hv70343101,2023-06-30T02:08:57.720Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.1,0.181537441,11,reviewed,hv,hv
2018-06-30T11:46:19.870Z,19.40333333,-155.2668333,0.33,2.6,ml,21,57,,0.08,hv,hv70343121,2022-06-27T23:54:54.180Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.1,0.153936579,4,reviewed,hv,hv
2018-06-30T11:48:09.820Z,19.39783333,-155.2768333,1.27,2.59,ml,24,40,,0.1,hv,hv70343131,2023-06-30T02:24:07.090Z,"6 km SW of Volcano, Hawaii",earthquake,0.19,0.21,0.146534824,23,reviewed,hv,hv
2018-06-30T11:48:51.540Z,19.4178333,-155.2761667,1.13,3.4,ml,19,41,0.007019,0.08,hv,hv70343136,2019-04-09T22:16:53.760Z,"5 km WSW of Volcano, Hawaii",earthquake,0.19,0.12,0.156,13,reviewed,hv,hv
2018-06-30T11:51:00.330Z,19.40116667,-155.2645,0.21,2.62,ml,48,36,,0.12,hv,hv70343141,2022-06-15T21:04:12.860Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.091193166,15,reviewed,hv,hv
2018-06-30T11:51:05.240Z,19.4133339,-155.2956696,1.25,2.71,ml,12,118,0.01004,0.24,hv,hv70343146,2018-06-30T11:56:46.770Z,"7 km WSW of Volcano, Hawaii",earthquake,0.72,0.43,4.6,4,automatic,hv,hv
2018-06-30T11:54:25.850Z,19.41533333,-155.2625,0.64,2.54,ml,21,102,,0.11,hv,hv70343156,2023-06-30T19:24:07.820Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.15,0.11417577,11,reviewed,hv,hv
2018-06-30T11:55:28.350Z,19.41466667,-155.2836667,1.17,2.56,ml,23,66,,0.13,hv,hv70343161,2023-06-30T19:31:25.740Z,"6 km WSW of Volcano, Hawaii",earthquake,0.17,0.16,0.131232836,8,reviewed,hv,hv
2018-06-30T12:05:03.060Z,-8.3125,-13.81,10,4.7,mb,,64,0.662,0.52,us,us2000fs7z,2018-09-21T16:25:46.040Z,"78 km ESE of Georgetown, Saint Helena",earthquake,6.8,1.3,0.099,31,reviewed,us,us
2018-06-30T12:15:51.820Z,19.40933333,-155.2716667,0.74,2.69,ml,22,39,,0.08,hv,hv70343226,2023-06-30T19:57:38.120Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.17,0.2487455,15,reviewed,hv,hv
2018-06-30T12:16:17.040Z,19.416,-155.2706667,1.24,3.24,ml,20,58,,0.11,hv,hv70343231,2023-06-30T20:04:23.560Z,"4 km SW of Volcano, Hawaii",earthquake,0.17,0.22,0.230095399,16,reviewed,hv,hv
2018-06-30T12:26:56.370Z,19.39783333,-155.2678333,0.36,2.67,ml,26,49,,0.14,hv,hv70343271,2023-06-30T20:28:47.260Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.14,0.235953204,14,reviewed,hv,hv
2018-06-30T12:32:13.270Z,19.41316667,-155.272,0.8,2.61,ml,23,48,,0.09,hv,hv70343291,2023-06-30T20:33:29.360Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.2204049,16,reviewed,hv,hv
2018-06-30T12:36:23.550Z,19.41883333,-155.2646667,0.46,2.53,ml,20,74,,0.13,hv,hv70343301,2023-07-03T18:40:03.510Z,"4 km SW of Volcano, Hawaii",earthquake,0.18,0.11,0.124848962,15,reviewed,hv,hv
2018-06-30T12:48:15.540Z,19.409,-155.2623333,0.4,2.6,ml,22,63,,0.13,hv,hv70343331,2023-06-30T20:49:03.640Z,"4 km SW of Volcano, Hawaii",earthquake,0.17,0.18,0.252359157,13,reviewed,hv,hv
2018-06-30T12:48:38.390Z,19.4065,-155.2821667,0.29,2.92,ml,26,34,,0.11,hv,hv70343336,2022-06-30T20:48:14.160Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.16,0.197783508,8,reviewed,hv,hv
2018-06-30T12:49:49.640Z,19.39583333,-155.266,0.55,2.97,ml,30,68,,0.15,hv,hv70343341,2023-06-30T20:54:15.660Z,"6 km SSW of Volcano, Hawaii",earthquake,0.17,0.15,0.242097771,13,reviewed,hv,hv
2018-06-30T12:52:06.770Z,19.39783333,-155.2668333,0.22,2.57,ml,30,57,,0.11,hv,hv70343356,2022-07-06T03:37:01.630Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.15,0.170576182,14,reviewed,hv,hv
2018-06-30T12:52:08.580Z,19.4011669,-155.2746735,-1,2.94,ml,11,64,0.02135,0.36,hv,hv70343361,2018-09-21T16:25:53.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.69,0.64,3.2,17,automatic,hv,hv
2018-06-30T12:54:02.730Z,19.4501667,-155.2590027,1.04,2.75,ml,7,258,0.02438,0.1,hv,hv70343371,2018-06-30T12:59:42.950Z,"2 km WNW of Volcano, Hawaii",earthquake,1.36,0.9,0.18,9,automatic,hv,hv
2018-06-30T12:56:07.330Z,19.41516667,-155.2795,0.6,2.52,ml,25,57,,0.16,hv,hv70343376,2023-07-01T00:08:31.720Z,"5 km WSW of Volcano, Hawaii",earthquake,0.2,0.14,0.196668219,20,reviewed,hv,hv
2018-06-30T12:59:17.540Z,19.41033333,-155.2755,0.82,2.68,ml,50,36,,0.1,hv,hv70343381,2022-06-22T01:31:57.730Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.12,0.158397593,39,reviewed,hv,hv
2018-06-30T13:08:33.520Z,19.4095,-155.257,0.3,2.73,ml,27,111,,0.13,hv,hv70343411,2023-07-01T00:15:20.580Z,"Island of Hawaii, Hawaii",earthquake,0.13,0.11,0.18649825,36,reviewed,hv,hv
2018-06-30T13:09:34.690Z,19.4138333,-155.2651667,0.45,3.36,ml,30,75,0.005286,0.09,hv,hv70343416,2018-09-21T16:25:53.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.1,0.259,20,reviewed,hv,hv
2018-06-30T13:10:06.400Z,19.398,-155.2748333,-0.02,3.97,ml,19,43,0.002849,0.12,hv,hv70343421,2018-09-21T16:25:53.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.19,0.138,8,reviewed,hv,hv
2018-06-30T13:10:41.760Z,19.4183333,-155.2751667,0.45,4.18,ml,27,39,0.006787,0.1,hv,hv70343426,2018-09-21T16:25:54.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.2,0.13,0.311,10,reviewed,hv,hv
2018-06-30T13:17:54.320Z,19.4085,-155.262,1.42,2.6,ml,24,71,,0.08,hv,hv70343446,2023-07-01T00:25:28.960Z,"4 km SW of Volcano, Hawaii",earthquake,0.17,0.15,0.21021795,15,reviewed,hv,hv
2018-06-30T13:18:20.140Z,19.416,-155.2695,0.51,2.86,ml,22,53,,0.1,hv,hv70343451,2023-07-01T00:48:12.250Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.11,0.106081313,12,reviewed,hv,hv
2018-06-30T13:24:44.370Z,-22.0225,-68.6456,121.86,4.3,mb,,56,0.597,1.33,us,us2000fs97,2018-09-21T16:25:46.040Z,"55 km NNE of Calama, Chile",earthquake,9.7,11,0.188,8,reviewed,us,us
2018-06-30T13:33:36.700Z,-17.8172,-178.0311,620.8,4.3,mb,,121,3.732,0.73,us,us2000fsab,2018-09-21T16:25:47.040Z,"282 km E of Levuka, Fiji",earthquake,13.7,6.3,0.058,83,reviewed,us,us
2018-06-30T13:41:51.610Z,19.40566667,-155.2566667,0.95,2.57,ml,23,96,,0.11,hv,hv70343526,2023-07-01T01:02:46.770Z,"4 km SSW of Volcano, Hawaii",earthquake,0.18,0.15,0.179782092,5,reviewed,hv,hv
2018-06-30T13:42:41.000Z,19.4125,-155.2638333,0.39,2.84,ml,22,81,,0.09,hv,hv70343531,2022-05-10T23:23:38.630Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.146823375,10,reviewed,hv,hv
2018-06-30T13:44:25.780Z,19.47233333,-155.3031667,1.96,2.79,ml,16,307,,0.21,hv,hv70343541,2023-07-01T01:07:19.660Z,"7 km WNW of Volcano, Hawaii",earthquake,1.46,31.61,0.094554834,5,reviewed,hv,hv
2018-06-30T13:47:13.540Z,19.40166667,-155.2638333,1.21,2.51,ml,24,78,,0.07,hv,hv70343551,2023-07-01T01:12:40.140Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.165036729,16,reviewed,hv,hv
2018-06-30T13:48:04.310Z,19.4175,-155.2688333,0.73,2.71,ml,22,58,,0.11,hv,hv70343556,2023-07-01T01:18:00.450Z,,earthquake,0.15,0.12,0.145120923,14,reviewed,hv,hv
2018-06-30T13:55:31.070Z,19.41033333,-155.2821667,0.93,2.5,ml,23,53,,0.07,hv,hv70343591,2023-07-01T01:52:39.910Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.16,0.166678553,15,reviewed,hv,hv
2018-06-30T14:01:07.700Z,19.41483333,-155.2735,1.19,2.71,ml,24,46,,0.11,hv,hv70343606,2023-07-01T01:59:02.280Z,,earthquake,0.16,0.13,0.246931694,14,reviewed,hv,hv
2018-06-30T14:02:45.430Z,19.42116667,-155.261,0.8,2.62,ml,20,115,,0.15,hv,hv70343611,2023-07-01T02:03:32.670Z,"3 km SW of Volcano, Hawaii",earthquake,0.22,0.16,0.161012862,11,reviewed,hv,hv
2018-06-30T14:03:05.370Z,19.41133333,-155.2751667,0.82,3.13,ml,22,44,,0.12,hv,hv70343621,2023-07-01T02:07:22.960Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.18,0.070813893,3,reviewed,hv,hv
2018-06-30T14:06:05.490Z,-23.4818,-179.923,549.19,4.3,mb,,116,6.011,0.99,us,us2000fsae,2018-09-21T16:25:58.040Z,south of the Fiji Islands,earthquake,12.4,6.5,0.103,27,reviewed,us,us
2018-06-30T14:19:12.440Z,19.41533333,-155.2761667,-0.35,2.77,ml,25,39,,0.14,hv,hv70343681,2022-07-27T20:27:04.310Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.15,0.176709032,39,reviewed,hv,hv
2018-06-30T14:20:30.900Z,19.4151667,-155.2648333,0.18,2.93,md,22,78,0.005592,0.09,hv,hv70343686,2019-10-18T01:47:19.230Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.14,0.329,5,reviewed,hv,hv
2018-06-30T14:21:54.850Z,19.39716667,-155.2775,1.09,3.17,ml,22,40,,0.13,hv,hv70343691,2023-07-01T02:18:04.190Z,"Island of Hawaii, Hawaii",earthquake,0.21,0.12,0.134074662,22,reviewed,hv,hv
2018-06-30T14:27:12.460Z,19.4135,-155.2828333,0.47,2.68,ml,42,28,,0.08,hv,hv70343701,2022-04-28T20:42:08.150Z,"6 km WSW of Volcano, Hawaii",earthquake,0.14,0.11,0.113252396,37,reviewed,hv,hv
2018-06-30T14:54:06.900Z,19.411,-155.2766667,1.13,2.59,ml,22,47,,0.15,hv,hv70343806,2023-07-01T02:29:32.550Z,"Island of Hawaii, Hawaii",earthquake,0.2,0.19,0.250355507,14,reviewed,hv,hv
2018-06-30T14:57:45.300Z,19.41733333,-155.2491667,0.02,2.62,ml,22,130,,0.23,hv,hv70343821,2023-07-01T02:43:31.950Z,"3 km SSW of Volcano, Hawaii",earthquake,0.25,0.33,0.13798889,11,reviewed,hv,hv
2018-06-30T15:04:21.200Z,19.41683333,-155.2633333,0.69,2.5,ml,18,93,,0.17,hv,hv70343851,2023-07-01T02:58:21.620Z,"4 km SW of Volcano, Hawaii",earthquake,0.33,0.26,0.194573754,14,reviewed,hv,hv
2018-06-30T15:05:02.950Z,19.41166667,-155.284,0.64,2.58,ml,33,28,,0.07,hv,hv70343856,2022-04-21T21:07:07.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.16,0.12,0.211469646,13,reviewed,hv,hv
2018-06-30T15:05:34.590Z,19.41216667,-155.2726667,0.41,3.1,ml,28,45,,0.09,hv,hv70343861,2022-04-01T02:23:48.630Z,"Island of Hawaii, Hawaii",earthquake,0.14,0.14,0.157833007,15,reviewed,hv,hv
2018-06-30T15:14:11.770Z,-16.5528,-173.1512,35,4.6,mb,,71,3.966,0.59,us,us2000fy5c,2018-09-21T16:25:59.040Z,"95 km SE of Hihifo, Tonga",earthquake,7.5,2,0.117,22,reviewed,us,us
2018-06-30T15:20:52.010Z,19.41316667,-155.262,0.42,2.61,ml,30,80,,0.09,hv,hv70343916,2023-07-03T19:13:58.720Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.1,0.193652468,15,reviewed,hv,hv
2018-06-30T15:21:57.790Z,19.42216667,-155.2648333,0.57,2.67,ml,20,90,,0.22,hv,hv70343921,2023-07-03T19:24:26.380Z,"3 km SW of Volcano, Hawaii",earthquake,0.25,0.16,0.173966548,12,reviewed,hv,hv
2018-06-30T15:23:44.650Z,19.414,-155.2593333,0.46,2.63,ml,27,107,,0.1,hv,hv70343931,2023-07-03T19:29:13.580Z,"Island of Hawaii, Hawaii",earthquake,0.16,0.1,0.201692741,32,reviewed,hv,hv
2018-06-30T15:25:19.780Z,19.3995,-155.2605,1.18,2.65,ml,28,86,,0.15,hv,hv70343936,2023-07-03T19:36:36.270Z,"5 km SSW of Volcano, Hawaii",earthquake,0.22,0.16,0.169375058,10,reviewed,hv,hv
2018-06-30T15:27:00.167Z,61.0014,-147.7878,4.4,2.9,ml,,,,0.67,ak,ak0188bld3sw,2023-07-10T15:58:31.862Z,"54 km ENE of Whittier, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-06-30T15:36:14.360Z,19.3396,-66.0711,48,3.13,md,13,268,0.9767,0.32,pr,pr2018181009,2018-09-21T16:25:58.040Z,"96 km N of San Juan, Puerto Rico",earthquake,3.15,11.63,0.28,7,reviewed,pr,pr
2018-06-30T15:42:19.350Z,51.2539,-179.5158,20.86,4.2,mb,,179,0.667,0.88,us,us2000fsbw,2023-07-10T15:58:32.787Z,"211 km WSW of Adak, Alaska",earthquake,7.1,8.1,0.048,128,reviewed,us,us
2018-06-30T15:43:46.090Z,19.453,-155.2295,5.75,2.56,ml,10,244,,0.1,hv,hv70343996,2023-07-03T20:01:58.380Z,"1 km NNE of Volcano, Hawaii",earthquake,1.06,0.82,0.000159442,2,reviewed,hv,hv
2018-06-30T15:46:14.550Z,19.40666667,-155.2888333,0.43,2.61,ml,22,43,,0.11,hv,hv70344011,2023-07-03T20:11:21.300Z,"7 km SW of Volcano, Hawaii",earthquake,0.12,0.14,0.207259692,15,reviewed,hv,hv
2018-06-30T15:50:53.880Z,19.4428329,-155.5984955,-1.77,2.86,ml,8,93,0.02878,0.17,hv,hv70344026,2018-06-30T15:56:35.980Z,"Island of Hawaii, Hawaii",earthquake,0.51,0.96,0.4,10,automatic,hv,hv
2018-06-30T15:58:03.210Z,-7.6554,128.2518,133.69,4.8,mb,,64,3.036,1.04,us,us2000fsc5,2018-09-21T16:25:55.040Z,"168 km NE of Lospalos, Timor Leste",earthquake,8.5,1.3,0.067,68,reviewed,us,us
2018-06-30T15:59:58.960Z,19.49,-155.0208333,4.91,3.17,ml,20,175,,0.83,hv,hv70344061,2023-07-03T20:31:21.310Z,"5 km SW of Ainaloa, Hawaii",earthquake,4.59,53.86,0.273191315,13,reviewed,hv,hv
2018-06-30T16:04:25.460Z,19.4123333,-155.2626667,0.44,2.5,ml,32,46,0.002644,0.09,hv,hv70344071,2019-04-10T00:48:34.620Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.194,13,reviewed,hv,hv
2018-06-30T16:05:01.950Z,19.4143333,-155.2795,0.74,3.31,ml,53,28,0.005458,0.11,hv,hv70344076,2019-02-26T21:21:13.860Z,"Island of Hawaii, Hawaii",earthquake,0.12,0.11,0.201,45,reviewed,hv,hv
2018-06-30T16:08:06.370Z,19.41666667,-155.2596667,0.41,3.22,ml,19,105,,0.11,hv,hv70344081,2022-05-11T22:41:59.840Z,"3 km SW of Volcano, Hawaii",earthquake,0.25,0.16,0.093101389,11,reviewed,hv,hv
2018-06-30T16:13:42.480Z,19.41083333,-155.2576667,0.34,2.58,ml,25,111,,0.13,hv,hv70344101,2023-07-03T20:47:58.260Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.14,0.157053932,14,reviewed,hv,hv
2018-06-30T16:15:50.800Z,35.8907,-97.2821,5.48,2.9,ml,,19,,0.25,us,us2000fscb,2018-09-21T16:25:57.040Z,"6 km NNW of Meridian, Oklahoma",earthquake,0.7,5.2,,,reviewed,tul,tul
2018-06-30T16:17:33.130Z,19.42633333,-155.2603333,0.47,2.72,ml,22,129,,0.25,hv,hv70344116,2023-07-03T21:00:40.990Z,"3 km WSW of Volcano, Hawaii",earthquake,0.25,0.17,0.109244973,9,reviewed,hv,hv
2018-06-30T16:31:49.236Z,59.008,-151.7927,42.4,2.5,ml,,,,0.6,ak,ak0188blzi23,2023-07-10T15:58:48.225Z,"38 km S of Port Graham, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-06-30T16:35:43.810Z,19.35366667,-155.262,-0.16,2.65,ml,38,65,,0.15,hv,hv70344196,2022-06-23T22:25:45.230Z,"10 km SSW of Volcano, Hawaii",earthquake,0.19,0.29,0.183521654,27,reviewed,hv,hv
2018-06-30T16:35:51.400Z,35.8876,-97.2807,6.766,2.8,ml,,21,,0.24,us,us2000fscs,2018-09-21T16:25:57.040Z,"5 km NNW of Meridian, Oklahoma",earthquake,1,0.8,,,reviewed,tul,tul
2018-06-30T16:56:46.220Z,19.396,-155.2725,1.26,2.54,ml,33,39,,0.1,hv,hv70344256,2023-07-03T21:43:10.230Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.1,0.141425242,31,reviewed,hv,hv
2018-06-30T16:57:12.640Z,19.4005,-155.2748333,1.32,3.53,ml,28,39,0.005227,0.08,hv,hv70344261,2018-09-21T16:25:54.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.127,14,reviewed,hv,hv
2018-06-30T16:59:58.750Z,19.40966667,-155.2623333,0.67,2.67,ml,24,56,,0.1,hv,hv70344266,2023-07-03T21:47:34.470Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.17,0.124226885,11,reviewed,hv,hv
2018-06-30T17:01:04.330Z,19.40483333,-155.2608333,0.08,2.86,ml,21,99,,0.14,hv,hv70344271,2023-07-03T21:55:28.910Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.16,0.088448637,3,reviewed,hv,hv
2018-06-30T17:03:05.870Z,19.4126667,-155.2755,0.06,3.35,ml,48,27,0.009515,0.13,hv,hv70344276,2018-09-21T16:25:54.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.09,0.178,41,reviewed,hv,hv
2018-06-30T17:05:11.670Z,19.4193333,-155.2751667,0.09,3.41,ml,33,40,0.00586,0.12,hv,hv70344281,2018-09-21T16:25:54.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.13,0.09,0.226,21,reviewed,hv,hv
2018-06-30T17:06:20.540Z,19.4,-155.26,0.08,3.54,ml,32,81,0.005956,0.11,hv,hv70344286,2019-02-22T03:27:47.842Z,"5 km SSW of Volcano, Hawaii",earthquake,0.13,0.16,0.222,13,reviewed,hv,hv
2018-06-30T17:06:26.400Z,51.1627,-178.972,32.14,2.8,ml,,212,0.62,0.84,us,us2000fyte,2023-07-10T15:58:52.167Z,"180 km WSW of Adak, Alaska",earthquake,3.3,9.2,,,reviewed,us,ak
2018-06-30T17:08:39.080Z,19.4166667,-155.262,-0.86,3.24,ml,33,56,0.004977,0.11,hv,hv70344301,2019-04-26T23:44:27.030Z,"4 km SW of Volcano, Hawaii",earthquake,0.09,0.11,0.076,11,reviewed,hv,hv
2018-06-30T17:17:01.890Z,19.4145,-155.29,0.79,2.58,ml,19,76,,0.15,hv,hv70344341,2023-07-03T22:00:05.890Z,"6 km WSW of Volcano, Hawaii",earthquake,0.22,0.13,0.204053332,7,reviewed,hv,hv
2018-06-30T17:21:32.330Z,50.4135,176.9239,5.04,2.7,ml,,324,1.787,0.73,us,us2000fytj,2023-07-10T15:58:55.237Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,10.5,10.1,,,reviewed,us,ak
2018-06-30T17:40:28.160Z,19.40783333,-155.272,0.72,2.94,ml,31,37,,0.09,hv,hv70344431,2023-07-03T22:37:27.530Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.13,0.186771123,14,reviewed,hv,hv
2018-06-30T17:40:31.930Z,13.0812,50.8583,10,4.4,mb,,92,7.979,0.72,us,us2000fy5g,2018-09-21T16:25:48.040Z,"123 km N of Caluula, Somalia",earthquake,7.9,1.8,0.076,49,reviewed,us,us
